1,34.190066428696845
2,26.406883404665287
5,26.406883404665287
6,34.190066428696845
8,34.190066428696845
10,34.190066428696845
12,26.406883404665287
14,26.406883404665287
15,26.406883404665287
17,21.113782524756633
18,34.190066428696845
20,34.190066428696845
21,22.14654345868915
22,26.406883404665287
27,21.113782524756633
30,26.406883404665287
31,18.226382498195793
34,18.308871012084474
35,34.190066428696845
37,34.190066428696845
38,26.406883404665287
39,26.406883404665287
40,21.390477412805964
45,21.113782524756633
46,26.406883404665287
48,21.113782524756633
49,21.390477412805964
50,18.226382498195793
51,22.14654345868915
52,26.406883404665287
54,34.190066428696845
55,26.406883404665287
60,19.25665137069586
62,26.406883404665287
64,22.14654345868915
65,34.190066428696845
66,26.406883404665287
68,22.14654345868915
71,34.190066428696845
75,26.406883404665287
76,22.14654345868915
77,26.406883404665287
78,34.190066428696845
79,34.190066428696845
81,34.190066428696845
85,19.25665137069586
90,18.98244854407898
92,21.113782524756633
97,34.190066428696845
100,34.190066428696845
101,18.226382498195793
103,26.406883404665287
104,22.14654345868915
105,34.190066428696845
108,21.869848570639824
109,34.190066428696845
113,26.406883404665287
116,34.190066428696845
118,26.406883404665287
122,34.190066428696845
124,26.406883404665287
125,18.226382498195793
127,22.14654345868915
133,34.190066428696845
140,22.14654345868915
141,26.406883404665287
142,34.190066428696845
144,26.406883404665287
145,26.406883404665287
150,21.390477412805964
154,34.190066428696845
155,34.190066428696845
156,34.190066428696845
157,21.869848570639824
158,26.406883404665287
159,18.226382498195793
161,22.14654345868915
162,20.012717416579047
165,34.190066428696845
167,34.190066428696845
170,19.25665137069586
171,26.406883404665287
172,34.190066428696845
175,18.226382498195793
178,34.190066428696845
179,26.406883404665287
181,22.14654345868915
186,34.190066428696845
187,26.406883404665287
188,19.25665137069586
190,34.190066428696845
193,26.406883404665287
196,18.226382498195793
198,21.390477412805964
200,26.406883404665287
202,34.190066428696845
204,34.190066428696845
205,26.406883404665287
206,34.190066428696845
208,26.406883404665287
210,34.190066428696845
211,34.190066428696845
214,34.190066428696845
215,26.406883404665287
218,21.113782524756633
220,26.406883404665287
222,26.406883404665287
224,34.190066428696845
229,34.190066428696845
230,34.190066428696845
231,34.190066428696845
235,34.190066428696845
236,26.406883404665287
238,19.25665137069586
239,26.406883404665287
240,34.190066428696845
241,26.406883404665287
242,26.406883404665287
243,34.190066428696845
245,22.14654345868915
247,26.406883404665287
249,22.14654345868915
250,22.14654345868915
251,26.406883404665287
252,26.406883404665287
253,19.25665137069586
255,26.406883404665287
